,latitude,longitude,year,pct_treecanopy,pct_annual_herbcov,pct_bareground,pct_herbcov,pct_plantlittercov,pct_shrubcov
28095,37.60308,-110.0262,2021,16,0,61,11,8,11
28096,37.60308,-110.0262,2021,16,0,61,11,8,11
28097,37.60308,-110.0262,2021,16,0,61,11,8,11
28098,37.60308,-110.0262,2021,16,0,61,11,8,11
28099,37.60308,-110.0262,2021,16,0,61,11,8,11
28100,37.60308,-110.0262,2021,16,0,61,11,8,11
28101,37.60308,-110.0262,2021,16,0,61,11,8,11
28102,37.60308,-110.0262,2021,16,0,61,11,8,11
28103,37.60308,-110.0262,2021,16,0,61,11,8,11
28104,37.60308,-110.0262,2021,16,0,61,11,8,11
28105,37.60308,-110.0262,2022,16,0,61,11,8,11
28106,37.60308,-110.0262,2022,16,0,61,11,8,11
28107,37.60308,-110.0262,2022,16,0,61,11,8,11
28108,37.60308,-110.0262,2022,16,0,61,11,8,11
28109,37.60308,-110.0262,2022,16,0,61,11,8,11
28110,37.60308,-110.0262,2022,16,0,61,11,8,11
28111,37.60308,-110.0262,2022,16,0,61,11,8,11
28112,37.60308,-110.0262,2022,16,0,61,11,8,11
28113,37.60308,-110.0262,2022,16,0,61,11,8,11
28114,37.60308,-110.0262,2022,16,0,61,11,8,11
28115,37.60308,-110.0262,2022,16,0,61,11,8,11
28116,37.60308,-110.0262,2022,16,0,61,11,8,11
28117,37.60308,-110.0262,2022,16,0,61,11,8,11
28118,37.60308,-110.0262,2022,16,0,61,11,8,11
28119,37.60308,-110.0262,2022,16,0,61,11,8,11
28120,37.60308,-110.0262,2022,16,0,61,11,8,11
28121,37.60308,-110.0262,2022,16,0,61,11,8,11
28122,37.60308,-110.0262,2022,16,0,61,11,8,11
28123,37.60308,-110.0262,2022,16,0,61,11,8,11
28124,37.60308,-110.0262,2022,16,0,61,11,8,11
28125,37.60308,-110.0262,2022,16,0,61,11,8,11
28126,37.60308,-110.0262,2022,16,0,61,11,8,11
28127,37.60308,-110.0262,2022,16,0,61,11,8,11
28128,37.60308,-110.0262,2022,16,0,61,11,8,11
28129,37.60308,-110.0262,2022,16,0,61,11,8,11
28130,37.60308,-110.0262,2022,16,0,61,11,8,11
28131,37.60308,-110.0262,2022,16,0,61,11,8,11
28132,37.60308,-110.0262,2022,16,0,61,11,8,11
28133,37.60308,-110.0262,2022,16,0,61,11,8,11
28134,37.60308,-110.0262,2022,16,0,61,11,8,11
28135,37.60308,-110.0262,2022,16,0,61,11,8,11
28136,37.60308,-110.0262,2022,16,0,61,11,8,11
28137,37.60308,-110.0262,2022,16,0,61,11,8,11
28138,37.60308,-110.0262,2022,16,0,61,11,8,11
28139,37.60308,-110.0262,2022,16,0,61,11,8,11
28140,37.60308,-110.0262,2022,16,0,61,11,8,11
28141,37.60308,-110.0262,2022,16,0,61,11,8,11
28142,37.60308,-110.0262,2022,16,0,61,11,8,11
28143,37.60308,-110.0262,2022,16,0,61,11,8,11
28144,37.60308,-110.0262,2022,16,0,61,11,8,11
28145,37.60308,-110.0262,2022,16,0,61,11,8,11
28146,37.60308,-110.0262,2022,16,0,61,11,8,11
28147,37.60308,-110.0262,2022,16,0,61,11,8,11
28148,37.60308,-110.0262,2022,16,0,61,11,8,11
28149,37.60308,-110.0262,2022,16,0,61,11,8,11
28150,37.60308,-110.0262,2022,16,0,61,11,8,11
28151,37.60308,-110.0262,2022,16,0,61,11,8,11
28152,37.60308,-110.0262,2022,16,0,61,11,8,11
28153,37.60308,-110.0262,2022,16,0,61,11,8,11
28154,37.60308,-110.0262,2022,16,0,61,11,8,11
28155,37.60308,-110.0262,2022,16,0,61,11,8,11
28156,37.60308,-110.0262,2022,16,0,61,11,8,11
28157,37.60308,-110.0262,2022,16,0,61,11,8,11
28158,37.60308,-110.0262,2022,16,0,61,11,8,11
28159,37.60308,-110.0262,2022,16,0,61,11,8,11
28160,37.60308,-110.0262,2022,16,0,61,11,8,11
28161,37.60308,-110.0262,2022,16,0,61,11,8,11
28162,37.60308,-110.0262,2022,16,0,61,11,8,11
28163,37.60308,-110.0262,2022,16,0,61,11,8,11
28164,37.60308,-110.0262,2022,16,0,61,11,8,11
28165,37.60308,-110.0262,2022,16,0,61,11,8,11
28166,37.60308,-110.0262,2022,16,0,61,11,8,11
28167,37.60308,-110.0262,2022,16,0,61,11,8,11
28168,37.60308,-110.0262,2022,16,0,61,11,8,11
28169,37.60308,-110.0262,2022,16,0,61,11,8,11
28170,37.60308,-110.0262,2022,16,0,61,11,8,11
28171,37.60308,-110.0262,2022,16,0,61,11,8,11
28172,37.60308,-110.0262,2022,16,0,61,11,8,11
28173,37.60308,-110.0262,2022,16,0,61,11,8,11
28174,37.60308,-110.0262,2022,16,0,61,11,8,11
28175,37.60308,-110.0262,2022,16,0,61,11,8,11
28176,37.60308,-110.0262,2022,16,0,61,11,8,11
28177,37.60308,-110.0262,2022,16,0,61,11,8,11
28178,37.60308,-110.0262,2022,16,0,61,11,8,11
28179,37.60308,-110.0262,2022,16,0,61,11,8,11
28180,37.60308,-110.0262,2022,16,0,61,11,8,11
28181,37.60308,-110.0262,2022,16,0,61,11,8,11
28182,37.60308,-110.0262,2022,16,0,61,11,8,11
28183,37.60308,-110.0262,2022,16,0,61,11,8,11
28184,37.60308,-110.0262,2022,16,0,61,11,8,11
28185,37.60308,-110.0262,2022,16,0,61,11,8,11
28186,37.60308,-110.0262,2022,16,0,61,11,8,11
28187,37.60308,-110.0262,2022,16,0,61,11,8,11
28188,37.60308,-110.0262,2022,16,0,61,11,8,11
28189,37.60308,-110.0262,2022,16,0,61,11,8,11
28190,37.60308,-110.0262,2022,16,0,61,11,8,11
28191,37.60308,-110.0262,2022,16,0,61,11,8,11
28192,37.60308,-110.0262,2022,16,0,61,11,8,11
28193,37.60308,-110.0262,2022,16,0,61,11,8,11
28194,37.60308,-110.0262,2022,16,0,61,11,8,11
28195,37.60308,-110.0262,2022,16,0,61,11,8,11
28196,37.60308,-110.0262,2022,16,0,61,11,8,11
28197,37.60308,-110.0262,2022,16,0,61,11,8,11
28198,37.60308,-110.0262,2022,16,0,61,11,8,11
28199,37.60308,-110.0262,2022,16,0,61,11,8,11
28200,37.60308,-110.0262,2022,16,0,61,11,8,11
28201,37.60308,-110.0262,2022,16,0,61,11,8,11
28202,37.60308,-110.0262,2022,16,0,61,11,8,11
28203,37.60308,-110.0262,2022,16,0,61,11,8,11
28204,37.60308,-110.0262,2022,16,0,61,11,8,11
28205,37.60308,-110.0262,2022,16,0,61,11,8,11
28206,37.60308,-110.0262,2022,16,0,61,11,8,11
28207,37.60308,-110.0262,2022,16,0,61,11,8,11
28208,37.60308,-110.0262,2022,16,0,61,11,8,11
28209,37.60308,-110.0262,2022,16,0,61,11,8,11
28210,37.60308,-110.0262,2022,16,0,61,11,8,11
28211,37.60308,-110.0262,2022,16,0,61,11,8,11
28212,37.60308,-110.0262,2022,16,0,61,11,8,11
28213,37.60308,-110.0262,2022,16,0,61,11,8,11
28214,37.60308,-110.0262,2022,16,0,61,11,8,11
28215,37.60308,-110.0262,2022,16,0,61,11,8,11
28216,37.60308,-110.0262,2022,16,0,61,11,8,11
28217,37.60308,-110.0262,2022,16,0,61,11,8,11
28218,37.60308,-110.0262,2022,16,0,61,11,8,11
28219,37.60308,-110.0262,2022,16,0,61,11,8,11
28220,37.60308,-110.0262,2022,16,0,61,11,8,11
28221,37.60308,-110.0262,2022,16,0,61,11,8,11
28222,37.60308,-110.0262,2022,16,0,61,11,8,11
28223,37.60308,-110.0262,2022,16,0,61,11,8,11
28224,37.60308,-110.0262,2022,16,0,61,11,8,11
28225,37.60308,-110.0262,2022,16,0,61,11,8,11
28226,37.60308,-110.0262,2022,16,0,61,11,8,11
28227,37.60308,-110.0262,2022,16,0,61,11,8,11
28228,37.60308,-110.0262,2022,16,0,61,11,8,11
28229,37.60308,-110.0262,2022,16,0,61,11,8,11
28230,37.60308,-110.0262,2022,16,0,61,11,8,11
28231,37.60308,-110.0262,2022,16,0,61,11,8,11
28232,37.60308,-110.0262,2022,16,0,61,11,8,11
28233,37.60308,-110.0262,2022,16,0,61,11,8,11
28234,37.60308,-110.0262,2022,16,0,61,11,8,11
28235,37.60308,-110.0262,2022,16,0,61,11,8,11
28236,37.60308,-110.0262,2022,16,0,61,11,8,11
28237,37.60308,-110.0262,2022,16,0,61,11,8,11
28238,37.60308,-110.0262,2022,16,0,61,11,8,11
28239,37.60308,-110.0262,2022,16,0,61,11,8,11
28240,37.60308,-110.0262,2022,16,0,61,11,8,11
28241,37.60308,-110.0262,2022,16,0,61,11,8,11
28242,37.60308,-110.0262,2022,16,0,61,11,8,11
28243,37.60308,-110.0262,2022,16,0,61,11,8,11
28244,37.60308,-110.0262,2022,16,0,61,11,8,11
28245,37.60308,-110.0262,2022,16,0,61,11,8,11
28246,37.60308,-110.0262,2022,16,0,61,11,8,11
28247,37.60308,-110.0262,2022,16,0,61,11,8,11
28248,37.60308,-110.0262,2022,16,0,61,11,8,11
28249,37.60308,-110.0262,2022,16,0,61,11,8,11
28250,37.60308,-110.0262,2022,16,0,61,11,8,11
28251,37.60308,-110.0262,2022,16,0,61,11,8,11
28252,37.60308,-110.0262,2022,16,0,61,11,8,11
28253,37.60308,-110.0262,2022,16,0,61,11,8,11
28254,37.60308,-110.0262,2022,16,0,61,11,8,11
28255,37.60308,-110.0262,2023,16,0,61,11,8,11
28256,37.60308,-110.0262,2023,16,0,61,11,8,11
28257,37.60308,-110.0262,2023,16,0,61,11,8,11
28258,37.60308,-110.0262,2023,16,0,61,11,8,11
28259,37.60308,-110.0262,2023,16,0,61,11,8,11
28260,37.60308,-110.0262,2023,16,0,61,11,8,11
28261,37.60308,-110.0262,2023,16,0,61,11,8,11
28262,37.60308,-110.0262,2023,16,0,61,11,8,11
28263,37.60308,-110.0262,2023,16,0,61,11,8,11
28264,37.60308,-110.0262,2023,16,0,61,11,8,11
28265,37.60308,-110.0262,2023,16,0,61,11,8,11
28266,37.60308,-110.0262,2023,16,0,61,11,8,11
28267,37.60308,-110.0262,2023,16,0,61,11,8,11
28268,37.60308,-110.0262,2023,16,0,61,11,8,11
28269,37.60308,-110.0262,2023,16,0,61,11,8,11
28270,37.60308,-110.0262,2023,16,0,61,11,8,11
28271,37.60308,-110.0262,2023,16,0,61,11,8,11
28272,37.60308,-110.0262,2023,16,0,61,11,8,11
28273,37.60308,-110.0262,2023,16,0,61,11,8,11
28274,37.60308,-110.0262,2023,16,0,61,11,8,11
28275,37.60308,-110.0262,2023,16,0,61,11,8,11
28276,37.60308,-110.0262,2023,16,0,61,11,8,11
28277,37.60308,-110.0262,2023,16,0,61,11,8,11
28278,37.60308,-110.0262,2023,16,0,61,11,8,11
28279,37.60308,-110.0262,2023,16,0,61,11,8,11
28280,37.60308,-110.0262,2023,16,0,61,11,8,11
28281,37.60308,-110.0262,2023,16,0,61,11,8,11
28282,37.60308,-110.0262,2023,16,0,61,11,8,11
28283,37.60308,-110.0262,2023,16,0,61,11,8,11
28284,37.60308,-110.0262,2023,16,0,61,11,8,11
28285,37.60308,-110.0262,2023,16,0,61,11,8,11
28286,37.60308,-110.0262,2023,16,0,61,11,8,11
28287,37.60308,-110.0262,2023,16,0,61,11,8,11
28288,37.60308,-110.0262,2023,16,0,61,11,8,11
28289,37.60308,-110.0262,2023,16,0,61,11,8,11
28290,37.60308,-110.0262,2023,16,0,61,11,8,11
28291,37.60308,-110.0262,2023,16,0,61,11,8,11
28292,37.60308,-110.0262,2023,16,0,61,11,8,11
28293,37.60308,-110.0262,2023,16,0,61,11,8,11
28294,37.60308,-110.0262,2023,16,0,61,11,8,11
28295,37.60308,-110.0262,2023,16,0,61,11,8,11
28296,37.60308,-110.0262,2023,16,0,61,11,8,11
28297,37.60308,-110.0262,2023,16,0,61,11,8,11
28298,37.60308,-110.0262,2023,16,0,61,11,8,11
28299,37.60308,-110.0262,2023,16,0,61,11,8,11
28300,37.60308,-110.0262,2023,16,0,61,11,8,11
28301,37.60308,-110.0262,2023,16,0,61,11,8,11
28302,37.60308,-110.0262,2023,16,0,61,11,8,11
28303,37.60308,-110.0262,2023,16,0,61,11,8,11
28304,37.60308,-110.0262,2023,16,0,61,11,8,11
28305,37.60308,-110.0262,2023,16,0,61,11,8,11
28306,37.60308,-110.0262,2023,16,0,61,11,8,11
28307,37.60308,-110.0262,2023,16,0,61,11,8,11
28308,37.60308,-110.0262,2023,16,0,61,11,8,11
28309,37.60308,-110.0262,2023,16,0,61,11,8,11
28310,37.60308,-110.0262,2023,16,0,61,11,8,11
28311,37.60308,-110.0262,2023,16,0,61,11,8,11
28312,37.60308,-110.0262,2023,16,0,61,11,8,11
28313,37.60308,-110.0262,2023,16,0,61,11,8,11
28314,37.60308,-110.0262,2023,16,0,61,11,8,11
28315,37.60308,-110.0262,2023,16,0,61,11,8,11
28316,37.60308,-110.0262,2023,16,0,61,11,8,11
28317,37.60308,-110.0262,2023,16,0,61,11,8,11
28318,37.60308,-110.0262,2023,16,0,61,11,8,11
28319,37.60308,-110.0262,2023,16,0,61,11,8,11
28320,37.60308,-110.0262,2023,16,0,61,11,8,11
28321,37.60308,-110.0262,2023,16,0,61,11,8,11
28322,37.60308,-110.0262,2023,16,0,61,11,8,11
28323,37.60308,-110.0262,2023,16,0,61,11,8,11
28324,37.60308,-110.0262,2023,16,0,61,11,8,11
28325,37.60308,-110.0262,2023,16,0,61,11,8,11
28326,37.60308,-110.0262,2023,16,0,61,11,8,11
28327,37.60308,-110.0262,2023,16,0,61,11,8,11
28328,37.60308,-110.0262,2023,16,0,61,11,8,11
28329,37.60308,-110.0262,2023,16,0,61,11,8,11
28330,37.60308,-110.0262,2023,16,0,61,11,8,11
28331,37.60308,-110.0262,2023,16,0,61,11,8,11
28332,37.60308,-110.0262,2023,16,0,61,11,8,11
28333,37.60308,-110.0262,2023,16,0,61,11,8,11
28334,37.60308,-110.0262,2023,16,0,61,11,8,11
28335,37.60308,-110.0262,2023,16,0,61,11,8,11
28336,37.60308,-110.0262,2023,16,0,61,11,8,11
28337,37.60308,-110.0262,2023,16,0,61,11,8,11
28338,37.60308,-110.0262,2023,16,0,61,11,8,11
28339,37.60308,-110.0262,2023,16,0,61,11,8,11
28340,37.60308,-110.0262,2023,16,0,61,11,8,11
28341,37.60308,-110.0262,2023,16,0,61,11,8,11
28342,37.60308,-110.0262,2023,16,0,61,11,8,11
28343,37.60308,-110.0262,2023,16,0,61,11,8,11
28344,37.60308,-110.0262,2023,16,0,61,11,8,11
28345,37.60308,-110.0262,2023,16,0,61,11,8,11
28346,37.60308,-110.0262,2023,16,0,61,11,8,11
28347,37.60308,-110.0262,2023,16,0,61,11,8,11
28348,37.60308,-110.0262,2023,16,0,61,11,8,11
28349,37.60308,-110.0262,2023,16,0,61,11,8,11
28350,37.60308,-110.0262,2023,16,0,61,11,8,11
28351,37.60308,-110.0262,2023,16,0,61,11,8,11
28352,37.60308,-110.0262,2023,16,0,61,11,8,11
28353,37.60308,-110.0262,2023,16,0,61,11,8,11
28354,37.60308,-110.0262,2023,16,0,61,11,8,11
28355,37.60308,-110.0262,2023,16,0,61,11,8,11
28356,37.60308,-110.0262,2023,16,0,61,11,8,11
28357,37.60308,-110.0262,2023,16,0,61,11,8,11
28358,37.60308,-110.0262,2023,16,0,61,11,8,11
28359,37.60308,-110.0262,2023,16,0,61,11,8,11
28360,37.60308,-110.0262,2023,16,0,61,11,8,11
28361,37.60308,-110.0262,2023,16,0,61,11,8,11
28362,37.60308,-110.0262,2023,16,0,61,11,8,11
28363,37.60308,-110.0262,2023,16,0,61,11,8,11
28364,37.60308,-110.0262,2023,16,0,61,11,8,11
28365,37.60308,-110.0262,2023,16,0,61,11,8,11
28366,37.60308,-110.0262,2023,16,0,61,11,8,11
28367,37.60308,-110.0262,2023,16,0,61,11,8,11
28368,37.60308,-110.0262,2023,16,0,61,11,8,11
28369,37.60308,-110.0262,2023,16,0,61,11,8,11
28370,37.60308,-110.0262,2023,16,0,61,11,8,11
28371,37.60308,-110.0262,2023,16,0,61,11,8,11
28372,37.60308,-110.0262,2024,16,0,61,11,8,11
28373,37.60308,-110.0262,2024,16,0,61,11,8,11
28374,37.60308,-110.0262,2024,16,0,61,11,8,11
28375,37.60308,-110.0262,2024,16,0,61,11,8,11
28376,37.60308,-110.0262,2024,16,0,61,11,8,11
28377,37.60308,-110.0262,2024,16,0,61,11,8,11
28378,37.60308,-110.0262,2024,16,0,61,11,8,11
28379,37.60308,-110.0262,2024,16,0,61,11,8,11
28380,37.60308,-110.0262,2024,16,0,61,11,8,11
28381,37.60308,-110.0262,2024,16,0,61,11,8,11
28382,37.60308,-110.0262,2024,16,0,61,11,8,11
28383,37.60308,-110.0262,2024,16,0,61,11,8,11
28384,37.60308,-110.0262,2024,16,0,61,11,8,11
28385,37.60308,-110.0262,2024,16,0,61,11,8,11
28386,37.60308,-110.0262,2024,16,0,61,11,8,11
28387,37.60308,-110.0262,2024,16,0,61,11,8,11
28388,37.60308,-110.0262,2024,16,0,61,11,8,11
28389,37.60308,-110.0262,2024,16,0,61,11,8,11
28390,37.60308,-110.0262,2024,16,0,61,11,8,11
28391,37.60308,-110.0262,2024,16,0,61,11,8,11
28392,37.60308,-110.0262,2024,16,0,61,11,8,11
28393,37.60308,-110.0262,2024,16,0,61,11,8,11
28394,37.60308,-110.0262,2024,16,0,61,11,8,11
28395,37.60308,-110.0262,2024,16,0,61,11,8,11
28396,37.60308,-110.0262,2024,16,0,61,11,8,11
28397,37.60308,-110.0262,2024,16,0,61,11,8,11
28398,37.60308,-110.0262,2024,16,0,61,11,8,11
28399,37.60308,-110.0262,2024,16,0,61,11,8,11
28400,37.60308,-110.0262,2024,16,0,61,11,8,11
28401,37.60308,-110.0262,2024,16,0,61,11,8,11
28402,37.60308,-110.0262,2024,16,0,61,11,8,11
28403,37.60308,-110.0262,2024,16,0,61,11,8,11
28404,37.60308,-110.0262,2024,16,0,61,11,8,11
28405,37.60308,-110.0262,2024,16,0,61,11,8,11
28406,37.60308,-110.0262,2024,16,0,61,11,8,11
28407,37.60308,-110.0262,2024,16,0,61,11,8,11
28408,37.60308,-110.0262,2024,16,0,61,11,8,11
28409,37.60308,-110.0262,2024,16,0,61,11,8,11
28410,37.60308,-110.0262,2024,16,0,61,11,8,11
28411,37.60308,-110.0262,2024,16,0,61,11,8,11
28412,37.60308,-110.0262,2024,16,0,61,11,8,11
28413,37.60308,-110.0262,2024,16,0,61,11,8,11
28414,37.60308,-110.0262,2024,16,0,61,11,8,11
28415,37.60308,-110.0262,2024,16,0,61,11,8,11
28416,37.60308,-110.0262,2024,16,0,61,11,8,11
28417,37.60308,-110.0262,2024,16,0,61,11,8,11
28418,37.60308,-110.0262,2024,16,0,61,11,8,11
28419,37.60308,-110.0262,2024,16,0,61,11,8,11
28420,37.60308,-110.0262,2024,16,0,61,11,8,11
28421,37.60308,-110.0262,2024,16,0,61,11,8,11
28422,37.60308,-110.0262,2024,16,0,61,11,8,11
28423,37.60308,-110.0262,2024,16,0,61,11,8,11
28424,37.60308,-110.0262,2024,16,0,61,11,8,11
28425,37.60308,-110.0262,2024,16,0,61,11,8,11
28426,37.60308,-110.0262,2024,16,0,61,11,8,11
28427,37.60308,-110.0262,2024,16,0,61,11,8,11
28428,37.60308,-110.0262,2024,16,0,61,11,8,11
28429,37.60308,-110.0262,2024,16,0,61,11,8,11
28430,37.60308,-110.0262,2024,16,0,61,11,8,11
28431,37.60308,-110.0262,2024,16,0,61,11,8,11
28432,37.60308,-110.0262,2024,16,0,61,11,8,11
28433,37.60308,-110.0262,2024,16,0,61,11,8,11
28434,37.60308,-110.0262,2024,16,0,61,11,8,11
28435,37.60308,-110.0262,2024,16,0,61,11,8,11
28436,37.60308,-110.0262,2024,16,0,61,11,8,11
28437,37.60308,-110.0262,2024,16,0,61,11,8,11
28438,37.60308,-110.0262,2024,16,0,61,11,8,11
28439,37.60308,-110.0262,2024,16,0,61,11,8,11
28440,37.60308,-110.0262,2024,16,0,61,11,8,11
28441,37.60308,-110.0262,2024,16,0,61,11,8,11
28442,37.60308,-110.0262,2024,16,0,61,11,8,11
28443,37.60308,-110.0262,2024,16,0,61,11,8,11
28444,37.60308,-110.0262,2024,16,0,61,11,8,11
28445,37.60308,-110.0262,2024,16,0,61,11,8,11
28446,37.60308,-110.0262,2024,16,0,61,11,8,11
28447,37.60308,-110.0262,2024,16,0,61,11,8,11
28448,37.60308,-110.0262,2024,16,0,61,11,8,11
28449,37.60308,-110.0262,2024,16,0,61,11,8,11
28450,37.60308,-110.0262,2024,16,0,61,11,8,11
28451,37.60308,-110.0262,2024,16,0,61,11,8,11
28452,37.60308,-110.0262,2024,16,0,61,11,8,11
28453,37.60308,-110.0262,2024,16,0,61,11,8,11
28454,37.60308,-110.0262,2024,16,0,61,11,8,11
28455,37.60308,-110.0262,2024,16,0,61,11,8,11
28456,37.60308,-110.0262,2024,16,0,61,11,8,11
28457,37.60308,-110.0262,2024,16,0,61,11,8,11
28458,37.60308,-110.0262,2024,16,0,61,11,8,11
28459,37.60308,-110.0262,2024,16,0,61,11,8,11
28460,37.60308,-110.0262,2024,16,0,61,11,8,11
28461,37.60308,-110.0262,2024,16,0,61,11,8,11
28462,37.60308,-110.0262,2024,16,0,61,11,8,11
28463,37.60308,-110.0262,2024,16,0,61,11,8,11
28464,37.60308,-110.0262,2024,16,0,61,11,8,11
28465,37.60308,-110.0262,2024,16,0,61,11,8,11
28466,37.60308,-110.0262,2024,16,0,61,11,8,11
28467,37.60308,-110.0262,2024,16,0,61,11,8,11
28468,37.60308,-110.0262,2024,16,0,61,11,8,11
28469,37.60308,-110.0262,2024,16,0,61,11,8,11
28470,37.60308,-110.0262,2024,16,0,61,11,8,11
28471,37.60308,-110.0262,2024,16,0,61,11,8,11
28472,37.60308,-110.0262,2024,16,0,61,11,8,11
28473,37.60308,-110.0262,2024,16,0,61,11,8,11
28474,37.60308,-110.0262,2024,16,0,61,11,8,11
28475,37.60308,-110.0262,2024,16,0,61,11,8,11
28476,37.60308,-110.0262,2024,16,0,61,11,8,11
28477,37.60308,-110.0262,2024,16,0,61,11,8,11
28478,37.60308,-110.0262,2024,16,0,61,11,8,11
28479,37.60308,-110.0262,2024,16,0,61,11,8,11
28480,37.60308,-110.0262,2024,16,0,61,11,8,11
28481,37.60308,-110.0262,2024,16,0,61,11,8,11
28482,37.60308,-110.0262,2024,16,0,61,11,8,11
28483,37.60308,-110.0262,2024,16,0,61,11,8,11
28484,37.60809,-110.0259,2021,0,0,91,2,2,4
28485,37.60809,-110.0259,2021,0,0,91,2,2,4
28486,37.60809,-110.0259,2021,0,0,91,2,2,4
28487,37.60809,-110.0259,2021,0,0,91,2,2,4
28488,37.60809,-110.0259,2021,0,0,91,2,2,4
28489,37.60809,-110.0259,2021,0,0,91,2,2,4
28490,37.60809,-110.0259,2021,0,0,91,2,2,4
28491,37.60809,-110.0259,2021,0,0,91,2,2,4
28492,37.60809,-110.0259,2021,0,0,91,2,2,4
28493,37.60809,-110.0259,2021,0,0,91,2,2,4
28494,37.60809,-110.0259,2021,0,0,91,2,2,4
28495,37.60809,-110.0259,2021,0,0,91,2,2,4
28496,37.60809,-110.0259,2021,0,0,91,2,2,4
28497,37.60809,-110.0259,2021,0,0,91,2,2,4
28498,37.60809,-110.0259,2021,0,0,91,2,2,4
28499,37.60809,-110.0259,2021,0,0,91,2,2,4
28500,37.60809,-110.0259,2021,0,0,91,2,2,4
28501,37.60809,-110.0259,2021,0,0,91,2,2,4
28502,37.60809,-110.0259,2021,0,0,91,2,2,4
28503,37.60809,-110.0259,2021,0,0,91,2,2,4
28504,37.60809,-110.0259,2021,0,0,91,2,2,4
28505,37.60809,-110.0259,2021,0,0,91,2,2,4
28506,37.60809,-110.0259,2021,0,0,91,2,2,4
28507,37.60809,-110.0259,2021,0,0,91,2,2,4
28508,37.60809,-110.0259,2021,0,0,91,2,2,4
28509,37.60809,-110.0259,2021,0,0,91,2,2,4
28510,37.60809,-110.0259,2021,0,0,91,2,2,4
28511,37.60809,-110.0259,2021,0,0,91,2,2,4
28512,37.60809,-110.0259,2021,0,0,91,2,2,4
28513,37.60809,-110.0259,2021,0,0,91,2,2,4
28514,37.60809,-110.0259,2021,0,0,91,2,2,4
28515,37.60809,-110.0259,2021,0,0,91,2,2,4
28516,37.60809,-110.0259,2021,0,0,91,2,2,4
28517,37.60809,-110.0259,2021,0,0,91,2,2,4
28518,37.60809,-110.0259,2021,0,0,91,2,2,4
28519,37.60809,-110.0259,2021,0,0,91,2,2,4
28520,37.60809,-110.0259,2021,0,0,91,2,2,4
28521,37.60809,-110.0259,2021,0,0,91,2,2,4
28522,37.60809,-110.0259,2021,0,0,91,2,2,4
28523,37.60809,-110.0259,2021,0,0,91,2,2,4
28524,37.60809,-110.0259,2021,0,0,91,2,2,4
28525,37.60809,-110.0259,2021,0,0,91,2,2,4
28526,37.60809,-110.0259,2021,0,0,91,2,2,4
28527,37.60809,-110.0259,2021,0,0,91,2,2,4
28528,37.60809,-110.0259,2021,0,0,91,2,2,4
28529,37.60809,-110.0259,2021,0,0,91,2,2,4
28530,37.60809,-110.0259,2021,0,0,91,2,2,4
28531,37.60809,-110.0259,2021,0,0,91,2,2,4
28532,37.60809,-110.0259,2021,0,0,91,2,2,4
28533,37.60809,-110.0259,2021,0,0,91,2,2,4
28534,37.60809,-110.0259,2021,0,0,91,2,2,4
28535,37.60809,-110.0259,2021,0,0,91,2,2,4
28536,37.60809,-110.0259,2021,0,0,91,2,2,4
28537,37.60809,-110.0259,2021,0,0,91,2,2,4
28538,37.60809,-110.0259,2021,0,0,91,2,2,4
28539,37.60809,-110.0259,2021,0,0,91,2,2,4
28540,37.60809,-110.0259,2021,0,0,91,2,2,4
28541,37.60809,-110.0259,2021,0,0,91,2,2,4
28542,37.60809,-110.0259,2021,0,0,91,2,2,4
28543,37.60809,-110.0259,2021,0,0,91,2,2,4
28544,37.60809,-110.0259,2021,0,0,91,2,2,4
28545,37.60809,-110.0259,2021,0,0,91,2,2,4
28546,37.60809,-110.0259,2021,0,0,91,2,2,4
28547,37.60809,-110.0259,2021,0,0,91,2,2,4
28548,37.60809,-110.0259,2021,0,0,91,2,2,4
28549,37.60809,-110.0259,2021,0,0,91,2,2,4
28550,37.60809,-110.0259,2021,0,0,91,2,2,4
28551,37.60809,-110.0259,2021,0,0,91,2,2,4
28552,37.60809,-110.0259,2021,0,0,91,2,2,4
28553,37.60809,-110.0259,2021,0,0,91,2,2,4
28554,37.60809,-110.0259,2021,0,0,91,2,2,4
28555,37.60809,-110.0259,2021,0,0,91,2,2,4
28556,37.60809,-110.0259,2021,0,0,91,2,2,4
28557,37.60809,-110.0259,2021,0,0,91,2,2,4
28558,37.60809,-110.0259,2021,0,0,91,2,2,4
28559,37.60809,-110.0259,2021,0,0,91,2,2,4
28560,37.60809,-110.0259,2021,0,0,91,2,2,4
28561,37.60809,-110.0259,2021,0,0,91,2,2,4
28562,37.60809,-110.0259,2021,0,0,91,2,2,4
28563,37.60809,-110.0259,2021,0,0,91,2,2,4
28564,37.60809,-110.0259,2021,0,0,91,2,2,4
28565,37.60809,-110.0259,2021,0,0,91,2,2,4
28566,37.60809,-110.0259,2021,0,0,91,2,2,4
28567,37.60809,-110.0259,2021,0,0,91,2,2,4
28568,37.60809,-110.0259,2021,0,0,91,2,2,4
28569,37.60809,-110.0259,2021,0,0,91,2,2,4
28570,37.60809,-110.0259,2021,0,0,91,2,2,4
28571,37.60809,-110.0259,2021,0,0,91,2,2,4
28572,37.60809,-110.0259,2021,0,0,91,2,2,4
28573,37.60809,-110.0259,2021,0,0,91,2,2,4
28574,37.60809,-110.0259,2021,0,0,91,2,2,4
